Katrina,V,1
Katrine,V,1
Katy,V,2
Katya,V,1
Kausar,V,2
Kauthar,V,3
Kawsar,V,1
Kawtar,V,2
Kawthar,V,5
Kay,V,1
Kay-Lee,V,1
Kay-Leigh,V,1
Kaya,V,22
Kaydee,V,3
Kayla,V,16
Kaylah,V,5
Kaylee,V,81
Kayleigh,V,59
Kayleigh-Ann,V,1
Kayley,V,5
Kaylie,V,8
Kaylin,V,10
Kaylinn,V,11
Kaylisha,V,1
Kaylyn,V,1
Kaylynn,V,1
Kayra,V,10
Keana,V,1
Keara,V,2
Kee,V,4
Keeke,V,1
Keelan,V,1
Keeley,V,1
Keerthana,V,1
Kees,V,2
Keesje,V,4
Keet,V,46
Keete,V,1
Keetie,V,3
Keetje,V,3
Keira,V,7
Keita,V,1
Keke,V,1
Kelechi,V,1
Kelina,V,1
Kelly,V,7
Kelsey,V,20
Kelsy,V,1
Kendall,V,2
Kendis,V,1
Kendra,V,2
Kendrah,V,1
Kenia,V,1
Kennedy,V,1
Kensi,V,20
Kenya,V,2
Kenza,V,26
Kenzi,V,5
Kenzie,V,2
Kenzy,V,4
Keren,V,1
Kerensa,V,1
Kerenza,V,1
Kerstine,V,1
Kes,V,3
Kesha,V,1
Kesia,V,1
Kess,V,3
Keti,V,1
Kety,V,1
Kevser,V,2
Keyana,V,3
Keyani,V,1
Keylie,V,1
Keyra,V,1
Keysha,V,3
Kezia,V,1
Keziah,V,3
Khadija,V,42
Khadijah,V,5
Khadijo,V,1
Khalila,V,1
Khaoula,V,2
Khatima,V,1
Khatira,V,1
Khawla,V,1
Kheira,V,2
Khira,V,1
Kholoud,V,3
Kiana,V,8
Kiannah,V,1
Kiara,V,20
Kick,V,1
Kiek,V,4
Kiera,V,1
Kike,V,1
Kiki,V,138
Kikki,V,2
Kim,V,70
Kim-Lian,V,1
Kima,V,1
Kimaira,V,1
Kimaya,V,3
Kimberley,V,12
Kimberly,V,15
Kimberly-Ann,V,1
Kimmi,V,1
Kimora,V,8
Kimya,V,1
Kina,V,2
Kinga,V,5
Kinge,V,3
Kinza,V,2
Kiomy,V,2
Kiona,V,5
Kiora,V,1
Kira,V,22
Kirana,V,1
Kirrin,V,1
Kirsten,V,40
Kirti,V,1
Kiruna,V,1
Kishayra,V,1
Kitana,V,3
Kitty,V,1
Kiyara,V,2
Kiyomi,V,1
Kiyona,V,2
Klaasje,V,3
Klaaske,V,1
Klara,V,4
Klasine,V,1
Klaske,V,5
Klaudia,V,3
Klazien,V,1
Klaziena,V,1
Klazina,V,4
Klio,V,2
Kobe,V,1
Koko,V,2
Konga,V,1
Koosje,V,5
Kore,V,1
Korinda,V,1
Kornelia,V,8
Kourtney,V,1
Koutar,V,1
Krina,V,1
Kris,V,10
Krisha,V,1
Krisje,V,4
Krislaine,V,1
Krista,V,3
Kristel,V,7
Kristi,V,1
Kristie,V,1
Kristien,V,2
Kristiene,V,1
Kristina,V,8
Kristy,V,4
Kriti,V,2
Kriz,V,1
Krystel,V,1
Krystyna,V,1
Ksenia,V,1
Ksenija,V,1
Kubra,V,1
Kumru,V,1
Kurdistan,V,1
Kyana,V,13
Kyandra,V,1
Kyani,V,3
Kyara,V,45
Kyarah,V,1
Kyenna,V,1
Kyla,V,5
Kylaina,V,1
Kylana,V,1
Kyleigh,V,1
Kylie,V,14
Kymani,V,3
Kyna,V,1
Kyomi,V,1
Kyona,V,2
Kyra,V,79
Kyrana,V,1
Kyshaira,V,1
Kytana,V,1
Kübra,V,9
Kübranur,V,1
Kéke,V,1
Käthe,V,1
Kèlis,V,1
L'eau,V,1
Lacey,V,2
Laetitia,V,2
Laia,V,2
Laila,V,24
Laira,V,1
Laisha,V,1
Laiza,V,1
Lakeesha,V,1
Lakeisha,V,1
Lakeysha,V,1
Lakisha,V,1
Lakshmi,V,1
Lakysha,V,1
Lale,V,2
Lalla,V,3
Lamar,V,3
Lamberdina,V,1
Lamberta,V,1
Lambertina,V,1
Lamees,V,2
Lamia,V,1
Lamiae,V,1
Lamija,V,1
Lamis,V,1
Lamya,V,4
Lamyae,V,3
Lana,V,253
Lanah,V,3
Landy,V,1
Laney,V,1
Lani,V,4
Lanisha,V,1
Lano,V,1
Lanou,V,1
Lanya,V,2
Lara,V,219
Larah,V,1
Larena,V,2
Lareyna,V,2
Larice,V,1
Larin,V,1
Larina,V,1
Larisa,V,1
Larissa,V,33
Latifa,V,4
Latifah,V,1
Latife,V,1
Latika,V,2
Latisha,V,6
Latoya,V,6
Latycha,V,1
Laudi,V,2
Lauke,V,1
Laura,V,187
Laurah,V,1
Lauraine,V,1
Laure,V,11
Laureen,V,6
Laurel,V,1
Lauren,V,203
Laurence,V,1
Laurentien,V,2
Laurentine,V,1
Laurey,V,1
Lauri,V,8
Laurie,V,17
Laurien,V,5
Laurijn,V,1
Laurin,V,2
Laurina,V,3
Laurinda,V,1
Laurine,V,6
Laury,V,1
Lauryn,V,1
Laurynn,V,1
Lavanya,V,1
Laviana,V,1
Lavin,V,5
Lavina,V,1
Lavinia,V,8
Lawin,V,3
Laya,V,1
Layana,V,6
Layanah,V,5
Layane,V,1
Layla,V,50
Laylani,V,1
Laylie,V,1
Layna,V,2
Layona,V,1
Layra,V,3
Laïla,V,1
Laïs,V,1
Lea,V,31
Leah,V,75
Leana,V,3
Leandra,V,2
Leane,V,1
Leanna,V,4
Leanne,V,34
Lee-Ann,V,2
Leela,V,2
Leeloo,V,1
Leelou,V,1
Leen,V,3
Leena,V,5
Leentje,V,11
Leia,V,5
Leigh-Ann,V,1
Leila,V,16
Leilani,V,5
Leilla,V,1
Leire,V,1
Leisha,V,2
Lejla,V,4
Lela,V,7
Leli,V,1
Lelia,V,1
Lelie,V,2
Lely,V,1
Lema,V,3
Lemya,V,1
Len,V,1
Lena,V,215
Lene,V,6
Lenette,V,2
Leni,V,4
Lenie,V,2
Lenja,V,1
Lenka,V,5
Lenke,V,2
Lenna,V,11
Lenne,V,19
Lenneke,V,3
Lennie,V,1
Lenny,V,2
Lenora,V,1
Lente,V,43
Lenthe,V,40
Leona,V,31
Leone,V,2
Leoni,V,2
Leonie,V,29
Leonoor,V,6
Leonor,V,3
Leonora,V,8
Leonore,V,8
Leontien,V,1
Leora,V,4
Lesley,V,3
Lesley-Ann,V,2
Leslie,V,1
Leticia,V,3
Letizia,V,3
Letta,V,1
Lette,V,6
Lety,V,1
Leuntje,V,2
Leva,V,1
Levana,V,3
Levi,V,5
Levie,V,1
Levina,V,9
Levinia,V,1
Levy,V,1
Lexi,V,21
Lexie,V,27
Lexis,V,1
Lexy,V,3
Leya,V,5
Leyah,V,1
Leyane,V,1
Leyla,V,30
Leyona,V,1
Leyya,V,1
Li,V,1
Lia,V,10
Liah,V,1
Lian,V,9
Liana,V,18
Liandra,V,1
Liann,V,1
Lianna,V,3
Lianne,V,48
Libby,V,1
Liberty,V,2
Lichelle,V,1
Licia,V,1
Lida,V,4
Lidewij,V,5
Lidia,V,5
Lidy,V,2
Liecke,V,1
Liede,V,1
Liedeweij,V,1
Liedewij,V,3
Liefke,V,1
Lieja,V,1
Lieke,V,473
Liekke,V,1
Lien,V,9
Liena,V,4
Liene,V,22
Lieneke,V,3
Lies,V,11
Liesanne,V,1
Liesberth,V,1
Liesbeth,V,6
Liese,V,8
Liese-Lotte,V,1
Liesel,V,1
Lieselot,V,8
Lieselotte,V,2
Liesje,V,1
Lieske,V,4
Liesl,V,2
Lieva,V,3
Lieve,V,99
Lieveke,V,1
Lievelot,V,1
Lievemijn,V,1
Lieze,V,9
Liezeke,V,1
Liezel,V,1
Lihi,V,1
Lijda,V,1
Lijdia,V,1
Lijnie,V,2
Lijntje,V,6
Lijsje,V,1
Lika,V,1
Lila,V,22
Lile,V,1
Lili,V,8
Lilia,V,10
Lilian,V,20
Liliana,V,15
Liliane,V,1
Lilianna,V,1
Lilianne,V,3
Lilit,V,1
Liliya,V,1
Liliána,V,1
Lilja,V,2
Lilla,V,2
Lille,V,1
Lilli,V,6
Lillian,V,15
Lilliana,V,1
Lillie,V,3
Lilly,V,76
Lilly-Ann,V,5
Lilo,V,3
Liloe,V,1
Lilou,V,20
Lily,V,118
Lily-Ann,V,3
Lily-Mae,V,4
Lilya,V,4
Lilyana,V,1
Lima,V,8
Lin,V,8
Lina,V,239
Linah,V,3
Lincey,V,1
Lincy,V,4
Linda,V,10
Linde,V,147
Lindi,V,1
Lindsay,V,16
Lindsey,V,56
Lindsy,V,5
Lindy,V,22
Line,V,8
Lineke,V,1
Ling,V,1
Linge,V,1
Linn,V,53
Linna,V,4
Linne,V,26
Linnea,V,3
Linneke,V,1
Linquenda,V,1
Linsey,V,18
Linsie,V,1
Linsy,V,5
Linthe,V,1
Linzi,V,1
Linzy,V,3
Lioba,V,1
Liona,V,7
Lione,V,1
Lionne,V,1
Lior,V,1
Liora,V,11
Liorah,V,1
Liore,V,1
Lira,V,1
Lis,V,21
Lisa,V,578
Lisa-Louise,V,1
Lisa-Lynn,V,1
Lisa-Mae,V,1
Lisabel,V,1
Lisalot,V,1
Lisalotte,V,1
Lisan,V,8
Lisanna,V,2
Lisanne,V,93
Lisbeth,V,1
Lise,V,174
Lise-Lotte,V,1
Lise-Marie,V,1
Liselore,V,4
Liselot,V,26
Liselotte,V,45
Lisenka,V,1
Liset,V,4
Liseth,V,1
Lisette,V,17
Lisha,V,1
Lisiana,V,1
Liske,V,2
Liss,V,8
Lissa,V,7
Lisse,V,7
Lissette,V,1
Lissie,V,1
Lissy,V,10
Lisz,V,1
Liszy,V,1
Liv,V,344
Liva,V,83
Livana,V,4
Livanur,V,2
Lively,V,1
Livi,V,5
Livia,V,104
Livina,V,1
Livonne,V,1
Livv,V,4
Livvy,V,12
Livy,V,9
Liwia,V,1
Liya,V,9
Liyan,V,1
Liyen,V,1
Liyenne,V,1
Liz,V,242
Liza,V,103
Lizaira,V,1
Lizan,V,2
Lizanne,V,6
Lize,V,150
Lizelore,V,1
Lizelot,V,5
Lizelotte,V,6
Lizemijn,V,1
Lizet,V,3
Lizette,V,2
Lizz,V,41
Lizze,V,4
Lizzi,V,1
Lizzie,V,21
Lizzy,V,218
Liël,V,1
Liënne,V,1
Lluvia,V,1
Loa,V,4
Lobke,V,22
Lody,V,1
Loe,V,2
Loek,V,4
Loeka,V,4
Loeke,V,3
Loeki,V,1
Loekie,V,1
Loena,V,10
Loes,V,45
Loesinda,V,1
Loet,V,3
Logan,V,12
Lois,V,63
Loisa,V,3
Loise,V,2
Lola,V,173
Lolita,V,2
Lolkje,V,1
Lolo,V,1
Lona,V,1
Lone,V,12
Lonia,V,1
Lonne,V,17
Lonneke,V,15
Loor,V,1
Lopke,V,1
Lora,V,4
Loraine,V,5
Lordina,V,3
Lore,V,2
Loreen,V,4
Lorelai,V,1
Lorelei,V,3
Loren,V,6
Lorena,V,44
Lorencia,V,1
Lorenza,V,2
Loresa,V,1
Loreta,V,1
Loretta,V,1
Lorette,V,1
Lori,V,1
Lorien,V,1
Lorijn,V,5
Lorijne,V,1
Lorin,V,13
Lorinde,V,1
Lorièn,V,1
Lorna,V,3
Lorraine,V,1
Lorèn,V,5
Lorîn,V,1
Lot,V,84
Lothus,V,1
Lotje,V,6
Lott,V,8
Lotta,V,13
Lotte,V,546
Lotte-Marijn,V,1
Lottie,V,1
Lotus,V,29
Lou,V,34
Lou-Ann,V,1
Lou-Ella,V,1
Loua,V,1
Louan,V,1
Louana,V,1
Louange,V,1
Louanna,V,1
Loubna,V,6
Louella,V,3
Louisa,V,29
Louise,V,105
Louiza,V,5
Loujain,V,4
Loula,V,1
Loulou,V,8
Louna,V,2
Lourdes,V,1
Lousanne,V,1
Loutje,V,2
Louwerenske,V,1
Louïsa,V,1
Lova,V,8
Lovely,V,1
Lovena,V,1
Lovis,V,2
Lovisa,V,1
Lowieke,V,1
Loyce,V,2
Loys,V,2
Loïs,V,241
Loïsa,V,3
Loïse,V,6
Loïta,V,1
Lua,V,5
Luan,V,1
Luana,V,17
Luanna,V,2
Luanne,V,1
Luara,V,1
Lubbigje,V,1
Lubette,V,2
Lubna,V,1
Luca,V,8
Lucca,V,5
Luce,V,2
Luci,V,1
Lucia,V,13
Luciana,V,9
Lucianna,V,1
Lucianne,V,1
Luciany,V,1
Lucie,V,31
Lucile,V,1
Lucille,V,1
Lucinda,V,2
Luciëlla,V,1
Luciënne,V,1
Lucrecia,V,1
Lucy,V,70
Lucynda,V,1
Lucía,V,3
Lueji,V,1
Luisa,V,5
Luise,V,1
Luitje,V,1
Luiza,V,3
Lujain,V,3
Luka,V,10
Luke,V,1
Lulu,V,2
Luma,V,1
Lumina,V,1
Lummetje,V,3
Luna,V,239
Lunah,V,2
Lune,V,28
Lunya,V,1
Lusanne,V,1
Lusie,V,1
Lusina,V,1
Lutgertje,V,1
Lutske,V,2
Luuke,V,7
Luus,V,14
Lux,V,3
Luz,V,10
Luza,V,1
Ly,V,1
Ly-Ann,V,1
Lya,V,1
Lyan,V,2
Lyana,V,13
Lyandra,V,1
Lyann,V,2
Lyanna,V,2
Lyanne,V,13
Lycha,V,1
Lycke,V,1
Lydia,V,25
Lydie,V,1
Lyenna,V,3
Lyenne,V,11
Lygeena,V,1
Lyke,V,1
Lykke,V,1
Lyla,V,3
Lymee,V,1
Lyn,V,2
Lyna,V,9
Lynah,V,1
Lynde,V,6
Lynden,V,1
Lyndi,V,2
Lyndsay,V,1
Lyndsey,V,5
Lynette,V,3
Lynn,V,504
Lynna,V,1
Lynne,V,7
Lynnette,V,1
Lynsie,V,1
Lynthe,V,1
Lyona,V,1
Lyonne,V,2
Lyra,V,6
Lysa,V,2
Lysanna,V,1
Lysanne,V,8
Lyse,V,4
Lyske,V,1
Lysken,V,1
Lyssa,V,1
Lyvia,V,4
Lyza,V,2
Lyze,V,1
Lyzette,V,1
Lyènne,V,1
Léa,V,5
Léane,V,1
Léna,V,2
Léonore,V,2
Lâle,V,1
Lóa,V,1
Maagje,V,1
Maaida,V,1
Maaike,V,69
Maame,V,3
Maamke,V,1
Maartje,V,85
Maasje,V,2
Maatje,V,11
Maayke,V,3
Mabel,V,9
Mabinty,V,1
Mable,V,1
MacKenzie,V,1
Macey,V,4
Machteld,V,2
Machteldje,V,1
Mackenzie,V,9
Macy,V,27
Maddie,V,2
Maddison,V,3
Maddy,V,9
Madee,V,9
Madelaine,V,2
Madelein,V,2
Madeleine,V,28
Madelief,V,109
Madelien,V,1
Madeliene,V,1
Madelieve,V,3
Madelijn,V,4
Madelin,V,2
Madeline,V,2
Madelon,V,12
Madelyn,V,2
Madelyne,V,1
Madelynn,V,1
Madelène,V,3
Madeé,V,1
Madia,V,1
Madieke,V,3
Madilon,V,1
Madina,V,10
Madison,V,8
Madita,V,1
Madlen,V,1
Mado,V,1
Madou,V,1
Mady,V,2
Madé,V,2
Madée,V,9
Mae,V,16
Mae-Ann,V,1
Maegan,V,3
Maeghan,V,2
Maelynn,V,1
Maerle,V,2
Maes,V,1
Maeva,V,4
Maeve,V,11
Maevy,V,2
Maey,V,1
Magali,V,7
Magalie,V,3
Magda,V,3
Magdalena,V,9
Magdalene,V,1
Maggie,V,5
Maggy,V,2
Magnolia,V,1
Magriet,V,1
Maha,V,2
Mahawa,V,1
Mahdia,V,1
Mahdiya,V,1
Maheen,V,1
Mahelia,V,1
Mahi,V,2
Mahina,V,1
Mahinur,V,1
Mahnoor,V,1
Mahsa,V,2
Mai,V,5
Mai-Lee,V,1
Mai-Lin,V,1
Maia,V,6
Maida,V,5
Maija,V,1
Maijke,V,1
Maika,V,1
Maike,V,7
Maila,V,2
Mailey,V,4
Mailin,V,1
Maily,V,2
Maima,V,1
Maimana,V,1
Maimouna,V,4
Maimunah,V,1
Maira,V,5
Mairah,V,5
Maire,V,2
Mais,V,1
Maisa,V,3
Maisae,V,3
Maisam,V,2
Maisey,V,1
Maisie,V,2
Maissa,V,3
Maissam,V,1
Maite,V,11
Maithe,V,3
Maja,V,66
Majdouline,V,1
Majell,V,1
Majella,V,1
Majka,V,3
Makayla,V,3
Makita,V,1
Mala,V,2
Malaak,V,2
Malaika,V,4
Malak,V,36
Malayka,V,1
Maleah,V,1
Malee,V,1
Malek,V,3
Malena,V,2
Mali,V,2
Malia,V,5
Maliha,V,2
Malika,V,9
Malikah,V,1
Malin,V,13
Malindi,V,1
Malisha,V,1
Malissa,V,4
Maliya,V,2
Mallika,V,1
Mallory,V,1
Malou,V,26
Malu,V,3
Malwina,V,2
Malya,V,1
Malyuun,V,1
Malú,V,2
Mama,V,2
Mamie,V,1
Mamusu,V,1
Mamy,V,1
Mana,V,2
Manaal,V,2
Manaar,V,3
Manal,V,14
Manar,V,34
Mandy,V,22
Mane,V,1
Maninne,V,1
Manisha,V,2
Manna,V,2
Manoa,V,7
Manoah,V,2
Manoe,V,1
Manolya,V,1
Manon,V,19
Manou,V,28
Manouk,V,15
Mansoura,V,1
Mantre,V,1
Manu,V,1
Manuela,V,6
Manuella,V,2
Manya,V,1
Mar,V,2
Mara,V,111
Marah,V,2
Maral,V,2
Maram,V,7
Maranatha,V,1
Maravilha,V,1
Marcelina,V,3
Marcella,V,5
Marcelle,V,1
Marcellina,V,1
Marcheley,V,2
Marcia,V,1
Mare,V,81
Mareau,V,1
Marelie,V,3
Marelien,V,1
Marell,V,1
Maren,V,16
Marenke,V,1
Marente,V,2
Marenthe,V,3
Marga,V,1
Margaret,V,1
Margareta,V,1
Margaretha,V,14
Margarethe,V,1
Margarietha,V,1
Margarita,V,8
Margaux,V,1
Margherita,V,1
Margit,V,1
Margje,V,2
Margo,V,1
Margot,V,12
Margreet,V,2
Margrete,V,1
Margreth,V,1
Margretha,V,1
Margrethe,V,1
Margriet,V,9
Margrietha,V,3
Mari,V,2
Maria,V,242
Maria-Louise,V,1
Mariah,V,1
Mariam,V,39
Mariama,V,3
Mariame,V,2
Marian,V,1
Mariana,V,5
Marianne,V,10
Mariatu,V,1
Maribel,V,4
Maribell,V,1
Maribella,V,1
Maricha,V,1
Marie,V,57
Marie-Ange,V,1
Marie-Fleur,V,1
Marie-Julie,V,1
Marie-Louise,V,7
Marie-Lynn,V,1
Mariejanna,V,1
Marieke,V,28
Mariela,V,1
Marielle,V,2
Mariem,V,3
Marigje,V,1
Marij,V,2
Marija,V,2
Marijana,V,1
Marije,V,28
Marijke,V,9
Marijn,V,22
Marijne,V,1
Marijtje,V,3
Marika,V,1
Marilena,V,1
Marili,V,1
Marilia,V,1
Marilin,V,1
Marilise,V,1
Marilou,V,4
Marilyn,V,5
Marilyne,V,1
Marilynn,V,2
Marilyse,V,1
Marilène,V,4
Marin,V,18
Marina,V,18
Marinda,V,1
Marinde,V,2
Marinte,V,2
Marinthe,V,5
Mariola,V,1
Marion,V,2
Marisa,V,7
Marise,V,4
Mariska,V,5
Marisol,V,3
Marissa,V,8
Marit,V,149
Marith,V,12
Maritha,V,1
Maritt,V,1
Mariya,V,2
Mariël,V,1
Mariëlle,V,4
Mariët,V,4
Mariëtte,V,1
Marja,V,5
Marjam,V,1
Marjan,V,2
Marjanna,V,1
Marjanne,V,2
Marjet,V,4
Marjolaine,V,1
Marjolein,V,10
Marjolijn,V,1
Marjorie,V,1
Marla,V,1
Marle,V,6
Marleen,V,10
Marlena,V,2
Marlene,V,2
Marley,V,49
Marli,V,5
Marlie,V,8
Marliek,V,1
Marlieke,V,5
Marlien,V,1
Marliene,V,2
Marlies,V,7
Marlijn,V,6
Marlijne,V,1
Marlin,V,2
Marlinda,V,1
Marlinde,V,3
Marlinn,V,1
Marlise,V,1
Marlissa,V,1
Marloe,V,1
Marloes,V,10
Marlon,V,1
Marlot,V,2
Marlou,V,11
Marlous,V,2
Marly,V,46
Marlyn,V,1
Marlys,V,1
Marlène,V,1
Marlíe,V,1
Maro,V,1
Maroesja,V,1
Marona,V,1
Maroua,V,21
Marre,V,3
Marregien,V,1
Marretje,V,9
Marrie,V,1
Marrigje,V,6
Marrijtje,V,1
Marrily,V,1
Marrit,V,19
Marrith,V,1
Marry,V,2
Marsha,V,2
Marsja,V,1
Marta,V,9
Marte,V,13
Martha,V,22
Marthe,V,7
Martina,V,13
Martine,V,6
Martinique,V,1
Martsen,V,1
Martsje,V,1
Martyna,V,11
Marva,V,1
Marwa,V,39
Marwah,V,1
Mary,V,2
Mary-Jane,V,2
Mary-Louise,V,1
Mary-Lynn,V,1
Mary-ann,V,1
Maryam,V,90
Maryan,V,1
Maryem,V,4
Marylena,V,1
Marylin,V,1
Marylou,V,1
Marylène,V,1
Maryse,V,1
Marysia,V,3
Maryza,V,1
Maré,V,1
Marée,V,2
Marèn,V,1
Marès,V,1
María,V,2
Mascha,V,1
Masha,V,2
Masitan,V,1
Masje,V,1
Massilya,V,4
Mathanya,V,1
Mathilda,V,6
Mathilde,V,19
Matilda,V,9
Mattea,V,1
Matthea,V,1
Matthia,V,1
Matylda,V,3
Maud,V,386
Maudi,V,3
Maudie,V,2
Maudy,V,5
Maui,V,1
Maura,V,12
Maureen,V,23
Mauri,V,1
Maurie,V,1
Mavis,V,1
Mawa,V,1
Mawada,V,1
Max,V,3
Maxe,V,1
Maxima,V,2
Maxime,V,19
Maxine,V,4
Maxy,V,1
May,V,10
May-Lynn,V,1
Maya,V,66
Mayar,V,5
Maybelle,V,1
Mayca,V,1
Mayella,V,1
Maygan,V,1
Mayke,V,7
Mayla,V,16
Maylah,V,1
Maylee,V,4
Mayli,V,1
Maylin,V,11
Maylina,V,1
Maylinn,V,3
Maymouna,V,1
Mayra,V,24
Maysa,V,31
Maysaa,V,1
Maysae,V,13
Maysam,V,6
Maysara,V,1
Maysem,V,2
Maysoon,V,1
Mayssa,V,3
Mayssae,V,3
Mayssoun,V,1
Mayte,V,1
Mayuri,V,1
Mayva,V,1
Mazina,V,1
McKenzie,V,2
Mea,V,6
Meadow,V,2
Meagan,V,10
Meaghan,V,1
Meander,V,1
Mechteldje,V,1
Mechtelina,V,1
Medde,V,1
Mede,V,1
Medien,V,1
Medina,V,13
Medine,V,12
Meeke,V,5
Meera,V,5
Meerle,V,1
Mees,V,10
Meesje,V,1
Meeske,V,1
Megan,V,89
Megen,V,1
Meggi,V,1
Meggie,V,3
Meggy,V,2
Meghan,V,5
Meghann,V,1
Megumi,V,1
Meher,V,1
Mehik,V,1
Mehlika,V,1
Mehreen,V,2
Mei,V,7
Mei-Li,V,2
Mei-Ling,V,1
Meia,V,3
Meie,V,1
Meija,V,1
Meije,V,4
Meijke,V,1
Meijs,V,5
Meike,V,105
Meinke,V,1
Meintje,V,2
Meira,V,2
Meis,V,26
Meja,V,1
Meke,V,1
Meklit,V,1
Mel,V,3
Mela,V,2
Melana,V,1
Melaney,V,1
Melanie,V,25
Melany,V,2
Melati,V,2
Melda,V,4
Melek,V,15
Melia,V,1
Melief,V,1
Melika,V,2
Melike,V,8
Melin,V,5
Melina,V,16
Melinay,V,2
Melinda,V,6
Meline,V,1
Melis,V,11
Melisa,V,22
Melissa,V,58
Melisse,V,1
Melitta,V,1
Mell,V,1
Mellani,V,1
Melle,V,4
Mellenie,V,1
Mellisa,V,1
Mellody,V,2
Melodi,V,1
Melodie,V,1
Melody,V,28
Melyna,V,1
Mena,V,7
Mendel,V,2
Menekse,V,1
Menekşe,V,1
Menke,V,2
Menna,V,1
Menora,V,1
Menthe,V,2
Mera,V,1
Meral,V,2
Mercedes,V,1
Merci,V,1
Mercy,V,3
Mercé,V,1
Meredith,V,1
Merel,V,181
Meri,V,1
Meria,V,1
Meriam,V,5
Merida,V,1
Meriem,V,1
Merijn,V,1
Merilyn,V,1
Merit,V,1
Merith,V,3
Merjem,V,2
Merle,V,73
Merlijn,V,3
Merlin,V,13
Merlinde,V,2
Merlinn,V,2
Merlynn,V,1
Merte,V,1
Merthe,V,5
Merve,V,8
Mery,V,2
Meryam,V,7
Meryem,V,50
Mesa,V,1
Mesure,V,1
Meta,V,1
Metje,V,2
Mette,V,90
Mette-Marit,V,4
Meva,V,9
Mevanur,V,1
Meve,V,1
Mevsim,V,1
Mex,V,2
Mexi,V,1
Mexx,V,1
Mexy,V,3
Meya,V,1
Meyke,V,2
Meylin,V,2
Meyra,V,28
Meyrem,V,1
Meys,V,4
Mia,V,108
Miao,V,1
Mica,V,1
Micaela,V,3
Micah,V,1
Michaela,V,3
Michal,V,4
Michalina,V,4
Michaëla,V,2
Michell,V,1
Michella,V,2
Michelle,V,68
Michélle,V,1
Michèle,V,2
Mickaela,V,1
Mickayla,V,1
Mickey,V,1
Micki,V,1
Micky,V,4
Miek,V,4
Mieke,V,19
Mien,V,1
Mientje,V,1
Miep,V,1
Mies,V,12
Miesha,V,1
Miglė,V,1
Mihaela,V,2
Mihrican,V,1
Mihrimah,V,6
Mija,V,1
Mije,V,1
Mijke,V,13
Mijntje,V,16
Mijs,V,23
Mijske,V,1
Mik,V,1
Mika,V,7
Mikaela,V,7
Mikaya,V,1
Mikayla,V,11
Mikela,V,1
Miki,V,2
Mikki,V,13
Mikkie,V,1
Mikky,V,1
Mikéla,V,1
Mila,V,552
Milah,V,4
Milan,V,1
Milana,V,21
Milania,V,1
Milany,V,2
Milaya,V,1
Mileen,V,1
Milena,V,41
Milenka,V,1
Milenne,V,1
Milia,V,2
Miliana,V,1
Milie,V,1
Milika,V,3
Milja,V,1
Milla,V,11
Millaray,V,1
Mille,V,2
Millena,V,1
Milley,V,1
Millie,V,1
Milly,V,1
Miloe,V,1
Milonne,V,1
Milot,V,1
Milou,V,264
Milu,V,3
Miluna,V,1
Mimi,V,3
Mina,V,53
Minah,V,1
Mindi,V,1
Mindy,V,1
Mine,V,4
Minel,V,2
Minka,V,1
Minke,V,39
Minnah,V,1
Minne,V,7
Minoa,V,2
Minoe,V,1
Minoes,V,2
Minon,V,1
Minou,V,5
Minouche,V,1
Mint,V,4
Minte,V,3
Minthe,V,8
Mio,V,2
Mion,V,1
Miquette,V,1
Mira,V,42
Mirabella,V,1
Mirabelle,V,2
Miracle,V,5
Miranda,V,5
Miray,V,14
Miraya,V,2
Miraç,V,1
Mirdin,V,1
Mirea,V,1
Mireille,V,2
Mirella,V,4
Mirelle,V,2
Mireya,V,2
Miriam,V,10
Miriel,V,1
Mirjam,V,22
Mirjana,V,2
Mirla,V,1
Mirle,V,6
Mirlou,V,1
Mirna,V,3
Mirne,V,1
Mirre,V,34
Mirren,V,2
Mirrin,V,2
Mirsa,V,1
Mirte,V,68
Mirthe,V,189
Miruna,V,1
Miryam,V,4
Mischa,V,6
Misha,V,6
Mishainy,V,1
Mislina,V,3
Misra,V,1
Mistral,V,1
Misty,V,2
Mita,V,1
Mitra,V,1
Miuccia,V,1
Miya,V,13
Miyase,V,1
Miyu,V,2
Mo,V,1
Moa,V,1
Moana,V,2
Moene,V,2
Mohini,V,1
Moira,V,7
Molly,V,5
Momo,V,2
Momoko,V,1
Monica,V,7
Monika,V,1
Monique,V,5
Monisha,V,2
Monroe,V,1
Moon,V,2
Moos,V,1
Moraya,V,1
Morgan,V,9
Morgane,V,1
Mori,V,1
Moriah,V,2
Morjana,V,1
Morris,V,1
Morrison,V,1
Mose,V,1
Moska,V,1
Moskan,V,1
Mouna,V,5
Mounia,V,2
Mounira,V,1
Moya,V,1
Moïs,V,1
Moïse,V,5
Mukaddes,V,1
Munah,V,1
Munira,V,1
Munise,V,2
Muriel,V,1
Muriël,V,3
Mursal,V,1
Mus,V,3
Muska,V,1
Muskaan,V,1
Muskan,V,1
My,V,3
Mya,V,7
Myka,V,2
Myla,V,19
Mylana,V,5
Mylena,V,3
Mylene,V,1
Mylia,V,1
Mylou,V,4
Myléna,V,1
Myléne,V,2
Mylêne,V,1
Mylène,V,16
Mynke,V,1
Mynthe,V,1
Myra,V,10
Myrah,V,1
Myranne,V,1
Myrea,V,1
Myriam,V,1
Myrna,V,6
Myrne,V,1
